OrderDate,OrderNumber,CustomerKey,ProductKey,TerritoryKey,OrderQuantity,UnitPrice
2020-02-11,SO06454,176,2,8,2,2293.22
2020-02-11,SO07808,742,1,3,2,2402.63
2020-02-11,SO07812,296,3,5,3,3529.66
2020-02-11,SO10122,489,20,1,1,2509.11
2020-02-11,SO10778,488,4,6,5,798.05
2020-02-11,SO11352,818,16,5,1,345.03
2020-02-11,SO11605,112,11,1,4,61.97
2020-02-11,SO12239,628,14,1,1,71.43
2020-02-11,SO12377,332,6,5,1,724.06
2020-02-11,SO14663,176,6,7,1,741.15
2020-02-12,SO00972,495,20,8,1,2450.86
2020-02-12,SO01279,517,17,1,1,231.3
2020-02-12,SO04944,864,10,7,1,31.65
2020-02-12,SO06623,411,9,2,4,25.21
2020-02-12,SO08303,667,7,5,2,34.47
2020-02-12,SO10676,212,16,6,1,335.0
2020-02-12,SO12902,882,1,7,3,2453.24
2020-02-12,SO12960,487,9,2,1,24.97
2020-02-12,SO14161,263,8,9,5,35.21
2020-02-12,SO14760,94,18,8,1,206.55
2020-02-13,SO02163,878,12,5,1,52.74
2020-02-13,SO02610,148,17,8,1,229.47
2020-02-13,SO03788,698,5,3,2,2406.4
2020-02-13,SO04907,906,16,1,1,340.27
2020-02-13,SO06067,742,11,6,1,62.93
2020-02-13,SO06618,219,5,3,1,2366.23
2020-02-13,SO06882,825,8,4,1,34.91
2020-02-13,SO08373,605,3,8,1,3625.52
2020-02-13,SO09196,285,11,1,1,64.85
2020-02-13,SO09501,613,14,10,2,70.19
2020-02-13,SO10678,739,1,8,4,2406.8
2020-02-13,SO11974,759,9,1,1,25.64
2020-02-13,SO13356,56,8,7,1,35.45
2020-02-14,SO02657,585,10,3,1,31.85
2020-02-14,SO03475,883,19,6,1,1096.78
2020-02-14,SO04751,419,11,6,2,62.49
2020-02-14,SO05372,61,9,9,1,24.27
2020-02-14,SO07106,249,11,1,2,64.43
2020-02-14,SO10636,300,14,7,1,69.65
2020-02-14,SO10941,273,9,7,1,24.75
2020-02-14,SO12398,144,1,7,2,2410.05
2020-02-14,SO13984,445,17,9,1,234.71
2020-02-14,SO14559,904,20,2,2,2412.47
2020-02-14,SO14602,581,17,8,4,236.77
2020-02-15,SO01162,789,10,1,4,32.21
2020-02-15,SO01313,495,14,5,1,70.03
2020-02-15,SO01754,516,18,10,5,207.51
2020-02-15,SO03485,599,14,1,1,68.99
2020-02-15,SO03687,721,7,1,2,35.86
2020-02-15,SO04265,257,19,2,1,1094.02
2020-02-15,SO04321,350,11,6,2,62.62
2020-02-15,SO04668,132,10,4,1,33.48
2020-02-15,SO08646,177,5,2,1,2454.5
2020-02-15,SO08831,792,16,7,2,341.77
2020-02-15,SO10738,547,20,7,1,2423.35
2020-02-15,SO11476,628,16,3,1,337.74
2020-02-15,SO12315,762,4,2,2,789.15
2020-02-15,SO13315,246,3,5,1,3508.41
2020-02-16,SO01567,960,13,9,2,59.14
2020-02-16,SO01586,805,16,10,2,339.98
2020-02-16,SO02228,275,15,8,1,1374.11
2020-02-16,SO02308,673,20,10,2,2394.52
2020-02-16,SO04229,727,10,3,3,31.7
2020-02-16,SO04432,213,15,3,1,1348.47
2020-02-16,SO06129,322,8,6,1,35.99
2020-02-16,SO07581,163,12,8,2,53.88
2020-02-16,SO07794,219,9,8,2,25.42
2020-02-16,SO08973,116,3,8,1,3541.8
2020-02-16,SO09201,783,15,9,3,1383.28
2020-02-16,SO09652,904,13,9,1,61.16
2020-02-16,SO11257,516,10,10,2,32.08
2020-02-16,SO11474,918,8,9,1,35.82
2020-02-17,SO00414,888,19,2,1,1107.67
2020-02-17,SO00789,570,10,8,5,32.36
2020-02-17,SO01082,826,5,2,1,2337.88
2020-02-17,SO01258,784,18,5,1,204.42
2020-02-17,SO02902,951,14,3,1,69.82
2020-02-17,SO03586,936,5,9,1,2427.84
2020-02-17,SO04114,107,13,8,3,58.32
2020-02-17,SO04436,203,20,8,1,2430.86
2020-02-17,SO06546,898,14,3,2,69.41
2020-02-17,SO06832,112,14,2,2,71.18
2020-02-17,SO07419,662,12,8,2,52.59
2020-02-17,SO09379,34,2,3,1,2277.86
2020-02-17,SO10463,881,11,8,4,62.37
2020-02-17,SO10617,684,10,5,3,32.81
2020-02-17,SO10970,818,2,3,1,2374.22
2020-02-17,SO12712,723,8,3,1,34.3
2020-02-17,SO14397,465,1,10,1,2380.77
2020-02-17,SO14714,223,17,8,3,242.38
2020-02-18,SO00810,493,15,1,1,1356.18
2020-02-18,SO01207,509,15,6,3,1358.77
2020-02-18,SO01289,499,11,4,3,62.42
2020-02-18,SO02391,768,17,4,1,238.25
2020-02-18,SO05579,399,14,8,2,69.1
2020-02-18,SO06305,870,6,8,1,736.49
2020-02-18,SO07492,968,18,1,1,200.73
2020-02-18,SO08653,392,7,4,1,34.81
2020-02-18,SO09711,984,8,9,1,34.05
2020-02-18,SO12028,138,14,1,2,69.22
2020-02-18,SO12884,24,20,1,1,2412.84
2020-02-18,SO13376,506,5,8,4,2453.17
2020-02-18,SO13785,233,6,2,2,746.99
2020-02-19,SO00315,438,8,7,1,35.32
2020-02-19,SO00540,209,4,1,3,801.47
2020-02-19,SO00659,647,8,4,1,35.51
2020-02-19,SO01299,414,15,6,3,1361.25
2020-02-19,SO04002,725,20,9,1,2452.43
2020-02-19,SO04307,942,7,5,2,34.29
2020-02-19,SO05212,974,2,8,2,2293.64
2020-02-19,SO06126,734,11,4,1,65.08
2020-02-19,SO06338,252,10,9,4,33.44
2020-02-19,SO13235,406,11,5,4,65.07
2020-02-19,SO14692,112,17,7,1,234.5
2020-02-19,SO14888,810,20,5,1,2385.92
2020-02-20,SO06636,534,19,3,1,1051.26
2020-02-20,SO06665,606,14,2,4,68.93
2020-02-20,SO06993,275,18,7,3,205.1
2020-02-20,SO07205,476,19,6,1,1081.3
2020-02-20,SO07730,244,9,2,1,25.08
2020-02-20,SO07776,38,12,7,3,54.55
2020-02-20,SO08897,886,12,5,1,55.04
2020-02-20,SO09343,281,12,7,2,53.58
2020-02-20,SO11478,778,11,8,1,65.13
2020-02-20,SO12390,36,12,5,2,54.75
2020-02-20,SO13191,863,11,9,1,63.2
2020-02-20,SO14645,157,7,6,1,34.17
2020-02-21,SO00018,707,8,7,5,35.87
2020-02-21,SO01036,72,15,4,2,1347.13
2020-02-21,SO01735,815,3,2,1,3597.27
2020-02-21,SO02037,421,17,6,4,240.56
2020-02-21,SO03103,476,8,9,2,34.18
2020-02-21,SO03284,859,18,4,4,200.73
2020-02-21,SO06841,698,11,6,3,63.0
2020-02-21,SO08423,232,4,10,1,786.61
2020-02-21,SO09762,712,13,7,1,61.08
2020-02-21,SO10977,693,10,5,2,31.93
2020-02-21,SO11123,951,9,10,2,24.47
2020-02-21,SO11688,336,13,1,2,60.16
2020-02-21,SO12502,293,7,3,2,34.9
2020-02-21,SO12844,607,6,1,3,727.87
2020-02-21,SO13317,512,12,2,5,55.04
2020-02-21,SO13975,354,10,2,1,33.28
2020-02-21,SO14110,348,5,6,1,2448.96
2020-02-22,SO01465,362,5,6,1,2329.02
2020-02-22,SO01759,554,9,1,1,24.72
2020-02-22,SO02577,436,20,2,1,2482.41
2020-02-22,SO03042,699,14,9,1,69.27
2020-02-22,SO04888,101,4,4,1,774.28
2020-02-22,SO05585,655,12,1,3,53.78
2020-02-22,SO07202,505,7,9,1,33.94
2020-02-22,SO08762,392,18,6,1,202.31
2020-02-22,SO10307,76,15,3,1,1358.27
2020-02-22,SO10618,39,11,6,3,62.87
2020-02-22,SO10699,675,15,1,1,1332.98
2020-02-22,SO11165,303,12,1,3,53.68
2020-02-22,SO12362,584,5,2,4,2342.69
2020-02-22,SO12800,370,4,2,1,772.82
2020-02-23,SO00883,617,18,1,3,202.81
2020-02-23,SO01386,336,10,3,2,33.32
2020-02-23,SO01470,614,2,1,1,2286.76
2020-02-23,SO04806,955,5,7,3,2429.71
2020-02-23,SO06072,546,17,1,1,240.26
2020-02-23,SO07299,468,14,8,2,71.99
2020-02-23,SO08376,795,15,7,3,1329.34
2020-02-23,SO09471,175,5,3,2,2354.63
2020-02-23,SO09492,259,19,2,1,1059.85
2020-02-23,SO10497,214,16,8,1,345.33
2020-02-23,SO11432,216,1,10,1,2437.08
2020-02-23,SO12072,725,4,7,3,783.17
2020-02-23,SO12727,274,17,9,1,235.4
2020-02-23,SO13854,982,4,3,1,799.14
2020-02-23,SO13865,145,7,7,1,34.33
2020-02-24,SO00099,655,3,8,1,3631.08
2020-02-24,SO02048,661,20,3,2,2462.58
2020-02-24,SO02578,585,1,10,1,2419.68
2020-02-24,SO02918,8,16,7,1,342.49
2020-02-24,SO03958,745,7,4,1,35.84
2020-02-24,SO04595,466,13,10,4,59.56
2020-02-24,SO04685,956,15,7,2,1353.13
2020-02-24,SO05054,153,17,7,2,229.2
2020-02-24,SO07182,348,2,1,2,2257.82
2020-02-24,SO07897,156,9,2,1,24.41
2020-02-24,SO08535,75,6,2,3,759.39
2020-02-24,SO08849,874,8,10,2,34.39
2020-02-24,SO10700,275,6,2,1,750.33
2020-02-24,SO11397,988,16,3,1,343.9
2020-02-24,SO12556,357,3,3,4,3545.65
2020-02-24,SO13002,797,10,8,1,32.99
2020-02-24,SO13717,95,20,1,4,2404.57
2020-02-24,SO14225,482,11,2,1,65.39
2020-02-25,SO00750,907,8,10,1,34.43
2020-02-25,SO01522,158,13,8,1,61.57
2020-02-25,SO02904,906,5,3,1,2409.72
2020-02-25,SO05877,18,3,8,2,3623.5
2020-02-25,SO07315,841,13,1,1,61.31
2020-02-25,SO07450,814,2,3,1,2329.7
2020-02-25,SO07607,822,18,1,1,206.81
2020-02-25,SO08759,285,14,1,2,68.14
2020-02-25,SO09599,165,15,5,1,1355.77
2020-02-25,SO11437,884,10,2,2,31.66
2020-02-25,SO14836,882,14,10,4,69.66
2020-02-26,SO01751,98,9,9,4,25.44
2020-02-26,SO02176,587,12,3,1,53.3
2020-02-26,SO02476,707,18,9,1,203.72
2020-02-26,SO03044,411,4,4,2,772.28
2020-02-26,SO03766,580,13,5,2,60.64
2020-02-26,SO05605,121,11,9,1,62.4
2020-02-26,SO09644,483,3,9,1,3674.92
2020-02-26,SO11124,721,11,2,5,64.42
2020-02-26,SO11191,571,19,10,4,1095.2
2020-02-26,SO11591,356,13,7,1,58.59
2020-02-26,SO13230,90,2,3,2,2327.1
2020-02-27,SO00020,443,16,1,2,339.78
2020-02-27,SO01199,456,17,2,2,235.5
2020-02-27,SO02129,566,2,6,2,2375.28
2020-02-27,SO07097,149,13,8,2,60.97
2020-02-27,SO07530,264,8,8,1,34.89
2020-02-27,SO07594,628,9,8,1,25.29
2020-02-27,SO07864,659,5,2,3,2345.97
2020-02-27,SO08682,260,19,2,1,1076.51
2020-02-27,SO09351,245,5,4,1,2332.49
2020-02-27,SO10120,382,8,2,1,35.18
2020-02-27,SO10452,57,9,5,3,24.39
2020-02-27,SO10889,134,3,2,3,3660.19
2020-02-27,SO13936,717,3,9,2,3629.65
2020-02-27,SO14301,361,8,10,1,35.1
2020-02-28,SO03122,179,13,8,2,59.55
2020-02-28,SO05343,322,11,8,1,63.38
2020-02-28,SO07757,122,16,3,1,345.41
2020-02-28,SO08189,505,6,7,1,764.38
2020-02-28,SO08387,450,3,1,2,3554.73
2020-02-28,SO09168,730,8,8,3,35.89
2020-02-28,SO10331,546,5,10,2,2344.66
2020-02-28,SO10987,966,13,4,1,60.69
2020-02-28,SO11181,113,7,3,1,35.24
2020-02-28,SO12103,454,20,2,2,2496.45
2020-02-28,SO12612,886,8,4,3,35.55
2020-02-28,SO13371,715,6,4,1,745.64
2020-02-28,SO14093,414,14,4,1,69.73
2020-02-29,SO01128,81,14,6,1,71.71
2020-02-29,SO01665,187,11,3,1,65.23
2020-02-29,SO01807,462,19,5,3,1110.11
2020-02-29,SO01994,254,9,9,3,24.34
2020-02-29,SO02291,115,2,1,2,2327.52
2020-02-29,SO04221,154,8,1,2,35.86
2020-02-29,SO05286,496,4,1,2,796.62
2020-02-29,SO06866,712,16,10,1,330.81
2020-02-29,SO07341,226,12,3,3,53.48
2020-02-29,SO08121,633,12,1,3,55.13
2020-02-29,SO08447,190,15,1,2,1341.29
2020-02-29,SO08492,63,20,7,1,2489.28
2020-02-29,SO09025,72,20,3,2,2381.29
2020-02-29,SO09965,276,2,8,1,2273.58
2020-02-29,SO10639,878,6,9,2,751.17
2020-02-29,SO11118,368,3,1,1,3551.61
2020-02-29,SO11144,321,19,10,2,1111.69
2020-02-29,SO11405,158,12,5,2,53.41
2020-02-29,SO11539,508,12,10,1,52.91
2020-02-29,SO11600,421,11,7,2,65.26
2020-02-29,SO12681,871,14,3,1,70.86
2020-02-29,SO14382,521,20,5,2,2463.38
2020-03-01,SO00046,203,7,5,1,35.8
2020-03-01,SO00422,24,18,9,2,198.1
2020-03-01,SO01506,110,19,6,3,1054.85
2020-03-01,SO02305,541,7,9,1,34.85
2020-03-01,SO06575,666,17,6,5,238.32
2020-03-01,SO06717,696,3,10,1,3576.38
2020-03-01,SO07002,97,20,1,1,2471.32
2020-03-01,SO07502,179,16,9,1,347.18
2020-03-01,SO08290,658,7,5,2,34.19
2020-03-01,SO08773,515,15,5,1,1345.12
2020-03-01,SO11316,350,18,8,1,207.03
2020-03-01,SO11755,622,6,8,2,742.82
2020-03-01,SO14789,696,16,4,3,340.74
2020-03-02,SO01609,774,12,7,1,54.38
2020-03-02,SO03901,82,19,5,1,1057.79
2020-03-02,SO04201,992,11,4,1,61.73
2020-03-02,SO04414,340,5,1,1,2374.69
2020-03-02,SO04648,274,14,1,1,71.95
2020-03-02,SO09110,464,8,6,1,34.16
2020-03-02,SO09144,543,8,1,3,35.99
2020-03-02,SO10126,971,5,8,2,2409.76
2020-03-02,SO10128,998,17,4,2,231.64
2020-03-02,SO10250,563,19,4,2,1050.75
2020-03-02,SO11213,813,5,10,2,2429.14
2020-03-02,SO12368,521,11,4,3,61.63
2020-03-02,SO13498,245,15,2,2,1394.86
2020-03-03,SO00709,623,16,8,1,336.68
2020-03-03,SO01164,179,16,1,1,341.77
2020-03-03,SO01462,331,3,3,3,3644.39
2020-03-03,SO01722,998,4,6,2,781.27
2020-03-03,SO03164,824,13,6,1,59.73
2020-03-03,SO04957,985,16,10,2,342.86
2020-03-03,SO05476,393,14,2,2,69.26
2020-03-03,SO08001,277,18,10,1,204.97
2020-03-03,SO11453,651,2,6,1,2309.34
2020-03-03,SO12351,844,9,3,1,25.06
2020-03-03,SO12934,386,4,2,1,801.36
2020-03-03,SO13077,297,20,6,3,2454.69
2020-03-04,SO00804,592,7,8,1,35.38
2020-03-04,SO02725,955,19,8,5,1075.33
2020-03-04,SO03674,777,2,2,1,2255.3
2020-03-04,SO04463,189,3,5,3,3654.73
2020-03-04,SO05235,643,1,3,1,2327.74
2020-03-04,SO05455,503,8,6,1,35.27
2020-03-04,SO06245,980,2,5,1,2261.93
2020-03-04,SO07326,886,1,6,2,2413.26
2020-03-04,SO07505,548,20,9,2,2408.57
2020-03-04,SO08379,535,20,8,1,2415.43
2020-03-04,SO08825,402,9,1,1,24.74
2020-03-04,SO10709,496,1,5,2,2345.23
2020-03-04,SO10799,226,20,10,1,2408.42
2020-03-04,SO12439,769,6,9,1,763.54
2020-03-04,SO12682,165,15,8,1,1351.06
2020-03-04,SO12740,858,17,10,3,231.69
2020-03-04,SO13875,570,5,8,1,2443.3
2020-03-04,SO14168,75,2,1,1,2276.12
2020-03-04,SO14906,193,14,9,2,69.64
2020-03-05,SO00420,1000,4,6,5,782.23
2020-03-05,SO02238,409,6,3,5,721.82
2020-03-05,SO02621,880,14,4,3,70.43
2020-03-05,SO03001,238,11,10,1,64.13
2020-03-05,SO03315,25,12,5,1,52.56
2020-03-05,SO06331,598,18,6,5,207.37
2020-03-05,SO06643,398,4,4,5,780.6
2020-03-05,SO10154,570,5,7,1,2323.29
2020-03-05,SO14387,586,10,1,1,33.37
2020-03-06,SO00079,158,5,6,2,2426.86
2020-03-06,SO00340,770,20,3,2,2371.64
2020-03-06,SO00872,895,17,6,3,235.91
2020-03-06,SO03316,180,20,9,1,2438.0
2020-03-06,SO05687,464,11,4,1,62.45
2020-03-06,SO06372,317,17,1,4,235.18
2020-03-06,SO06855,36,5,8,1,2452.95
2020-03-06,SO07753,628,1,2,2,2451.73
2020-03-06,SO08890,179,11,4,2,63.22
2020-03-06,SO09788,763,12,2,2,53.38
2020-03-06,SO10180,683,11,10,4,64.99
2020-03-06,SO10320,596,16,9,2,341.56
2020-03-06,SO10336,413,19,10,3,1068.1
2020-03-06,SO10523,962,6,6,4,752.79
2020-03-06,SO10967,503,15,3,1,1400.14
2020-03-06,SO11801,628,1,4,1,2377.91
2020-03-06,SO13655,111,17,6,2,229.92
2020-03-06,SO14120,108,14,9,1,70.35
2020-03-06,SO14233,115,16,3,1,344.63
2020-03-07,SO00349,276,8,2,5,35.13
2020-03-07,SO00785,991,19,2,2,1083.96
2020-03-07,SO01660,146,11,10,1,64.71
2020-03-07,SO03343,739,11,10,3,63.65
2020-03-07,SO04571,557,9,6,5,24.38
2020-03-07,SO05499,619,18,5,1,197.55
2020-03-07,SO08232,696,3,2,2,3634.43
2020-03-07,SO09574,161,3,10,1,3522.2
2020-03-07,SO10313,249,13,3,4,59.84
2020-03-07,SO10860,843,4,4,3,788.37
2020-03-07,SO11133,91,18,2,1,204.91
2020-03-07,SO12052,118,7,6,1,35.83
2020-03-07,SO12572,975,6,9,2,730.43
2020-03-07,SO14280,178,12,9,1,53.79
2020-03-08,SO00830,642,13,2,5,60.02
2020-03-08,SO01461,799,1,1,3,2412.39
2020-03-08,SO02687,137,17,1,1,230.64
2020-03-08,SO03717,737,19,8,2,1062.46
2020-03-08,SO04588,77,4,2,1,764.49
2020-03-08,SO05249,55,9,1,2,25.23
2020-03-08,SO05741,927,6,3,4,720.87
2020-03-08,SO06583,831,3,9,3,3572.37
2020-03-08,SO06958,712,5,10,1,2372.74
2020-03-08,SO07463,177,12,10,1,53.04
2020-03-08,SO07579,412,19,8,3,1057.12
2020-03-08,SO08066,221,12,8,1,54.54
2020-03-08,SO09707,982,3,9,1,3484.11
2020-03-08,SO10848,618,2,5,1,2261.07
2020-03-09,SO01946,418,2,8,2,2330.79
2020-03-09,SO02563,876,8,7,2,35.65
2020-03-09,SO03523,382,14,7,1,70.02
2020-03-09,SO06094,496,18,4,2,200.16
2020-03-09,SO07046,538,5,2,1,2366.95
2020-03-09,SO08694,708,13,6,1,59.45
2020-03-09,SO09363,824,20,10,1,2379.29
2020-03-09,SO11148,233,8,1,3,34.28
2020-03-09,SO12281,705,12,8,2,54.14
2020-03-09,SO12428,643,15,7,1,1397.51
2020-03-09,SO12656,711,17,10,1,241.86
2020-03-10,SO01924,960,18,6,4,200.19
2020-03-10,SO02095,879,9,6,1,24.85
2020-03-10,SO02728,412,12,9,1,52.38
2020-03-10,SO03045,200,3,4,1,3679.62
2020-03-10,SO04514,534,1,6,2,2388.29
2020-03-10,SO05472,872,19,2,2,1086.1
2020-03-10,SO08136,943,11,9,1,61.78
2020-03-10,SO08903,408,3,9,2,3615.69
2020-03-10,SO10472,277,8,4,1,35.72
2020-03-10,SO11277,202,18,10,2,206.28
2020-03-10,SO12063,771,9,2,1,24.56
2020-03-10,SO12389,652,3,1,5,3615.05
2020-03-10,SO13403,331,11,1,1,65.11
2020-03-10,SO13959,175,1,8,1,2420.86
2020-03-11,SO00146,647,12,1,2,54.46
2020-03-11,SO00190,328,20,5,2,2471.0
2020-03-11,SO00904,936,5,7,1,2366.48
2020-03-11,SO00915,648,13,1,3,61.72
2020-03-11,SO01197,318,11,9,3,64.85
2020-03-11,SO02371,176,15,3,1,1340.28
2020-03-11,SO02558,231,19,3,4,1070.17
2020-03-11,SO02834,630,11,6,1,63.51
2020-03-11,SO03254,22,5,9,1,2319.65
2020-03-11,SO03779,637,3,6,2,3677.99
2020-03-11,SO03877,491,1,3,2,2335.93
2020-03-11,SO04920,628,11,2,1,61.96
2020-03-11,SO07704,996,10,3,2,32.29
2020-03-11,SO14290,490,3,2,2,3495.12
2020-03-11,SO14408,280,5,10,1,2330.75
2020-03-11,SO14983,636,11,7,1,62.13
2020-03-12,SO00215,128,3,9,1,3678.38
2020-03-12,SO02014,80,8,2,2,34.71
2020-03-12,SO02346,313,7,4,2,35.54
2020-03-12,SO04170,60,17,4,5,240.23
2020-03-12,SO04375,988,19,9,1,1080.29
2020-03-12,SO05496,215,15,9,2,1349.78
2020-03-12,SO07472,485,10,7,1,31.91
2020-03-12,SO09093,22,19,1,1,1082.38
2020-03-12,SO09553,651,19,6,2,1050.73
2020-03-12,SO09578,290,19,9,2,1073.93
2020-03-12,SO10284,480,15,5,1,1389.84
2020-03-12,SO11272,464,8,3,4,35.37
2020-03-12,SO12200,3,13,10,2,60.76
2020-03-12,SO12392,112,17,1,2,234.56
2020-03-12,SO14310,676,13,1,4,60.72
2020-03-12,SO14442,52,6,7,2,744.73
2020-03-12,SO14736,575,19,9,3,1047.67
2020-03-13,SO00553,73,12,7,2,54.35
2020-03-13,SO00555,520,16,4,2,335.83
2020-03-13,SO00636,252,1,3,2,2438.32
2020-03-13,SO03884,389,14,9,2,69.65
2020-03-13,SO05793,863,16,5,5,335.06
2020-03-13,SO06605,682,12,2,3,55.44
2020-03-13,SO08326,157,15,3,1,1388.19
2020-03-13,SO09853,898,5,2,1,2351.0
2020-03-13,SO10341,173,8,2,1,35.71
2020-03-13,SO10384,680,11,7,1,64.55
2020-03-13,SO12068,715,12,8,1,54.83
2020-03-13,SO14562,628,11,8,1,64.43
2020-03-14,SO01601,94,15,6,4,1342.83
2020-03-14,SO02159,613,8,3,1,35.17
2020-03-14,SO04215,158,11,1,1,64.15
2020-03-14,SO04280,158,17,2,2,231.66
2020-03-14,SO04285,833,11,1,1,64.35
2020-03-14,SO04615,260,5,1,3,2347.07
2020-03-14,SO07149,108,13,7,5,58.23
2020-03-14,SO07151,205,16,8,4,330.88
2020-03-14,SO08708,848,19,3,1,1088.16
2020-03-14,SO10025,340,19,1,2,1109.66
2020-03-14,SO10208,542,2,6,3,2295.3
2020-03-14,SO10800,842,1,10,1,2346.5
2020-03-14,SO10999,72,17,6,1,236.56
2020-03-14,SO11740,746,1,8,1,2379.3
2020-03-14,SO12623,793,9,1,2,25.13
2020-03-14,SO13247,282,15,4,2,1351.67
2020-03-14,SO14207,651,13,7,1,59.4
2020-03-15,SO01516,134,10,9,2,33.46
2020-03-15,SO03897,601,19,9,3,1084.4
2020-03-15,SO03942,28,3,9,2,3609.19
2020-03-15,SO04226,261,2,6,1,2324.27
2020-03-15,SO05507,779,8,3,1,35.08
2020-03-15,SO05733,225,17,6,1,240.49
2020-03-15,SO06390,819,19,7,1,1086.79
2020-03-15,SO06391,929,19,2,1,1086.29
2020-03-15,SO06644,790,12,9,1,52.9
2020-03-15,SO07032,881,1,6,1,2322.79
2020-03-15,SO14447,590,9,2,1,25.43
2020-03-16,SO02277,237,11,8,2,61.71
2020-03-16,SO02746,834,20,2,2,2421.95
2020-03-16,SO02919,49,4,8,2,769.81
2020-03-16,SO03651,20,16,6,1,341.78
2020-03-16,SO05328,347,13,1,1,61.25
2020-03-16,SO05335,634,15,7,3,1374.15
2020-03-16,SO05814,92,16,3,2,345.72
2020-03-16,SO08116,409,11,7,1,61.7
2020-03-16,SO10264,309,3,8,1,3594.71
2020-03-16,SO11217,803,9,4,4,25.45
2020-03-16,SO11764,301,4,7,5,798.67
2020-03-16,SO14028,432,14,8,1,70.55
2020-03-16,SO14688,390,15,7,2,1345.62
2020-03-17,SO00536,453,3,6,2,3651.41
2020-03-17,SO02132,213,10,6,1,32.07
2020-03-17,SO03205,910,5,8,3,2406.54
2020-03-17,SO03944,954,13,5,1,59.2
2020-03-17,SO05128,167,8,2,1,34.06
2020-03-17,SO05911,318,13,10,3,60.44
2020-03-17,SO05995,304,4,10,2,791.26
2020-03-17,SO08167,324,20,5,1,2381.47
2020-03-17,SO08965,253,6,9,2,764.27
2020-03-17,SO10315,290,1,3,1,2314.06
2020-03-17,SO11229,874,1,9,1,2381.58
2020-03-17,SO11493,438,6,5,1,726.03
2020-03-17,SO11953,627,11,3,3,62.8
2020-03-17,SO12014,951,20,3,1,2452.58
2020-03-17,SO12445,72,15,2,1,1403.14
2020-03-17,SO12673,918,2,3,2,2292.54
2020-03-17,SO12699,501,16,2,1,340.17
2020-03-17,SO13803,359,13,8,5,61.32
2020-03-17,SO14531,436,16,7,1,342.61
2020-03-18,SO00124,946,8,10,5,34.87
2020-03-18,SO04661,622,5,10,2,2370.08
2020-03-18,SO05366,1,15,1,2,1385.75
2020-03-18,SO05976,421,5,3,3,2357.03
2020-03-18,SO06691,289,5,5,4,2427.9
2020-03-18,SO07211,742,6,7,1,757.91
2020-03-18,SO07370,416,20,6,4,2389.92
2020-03-18,SO08576,160,18,7,1,204.12
2020-03-18,SO09384,824,6,7,1,725.0
2020-03-18,SO09985,161,4,5,2,806.08
2020-03-18,SO10563,429,14,6,1,71.74
2020-03-18,SO11435,554,18,9,2,206.98
2020-03-18,SO11832,165,8,10,1,35.12
2020-03-18,SO11912,689,19,9,1,1048.64
2020-03-18,SO12295,81,14,9,1,69.28
2020-03-18,SO12319,400,5,8,2,2438.75
2020-03-18,SO14270,68,9,9,1,24.88
2020-03-19,SO00590,701,6,9,3,745.91
2020-03-19,SO00772,624,5,2,1,2452.77
2020-03-19,SO02703,413,13,8,2,60.44
2020-03-19,SO05805,327,19,2,2,1101.82
2020-03-19,SO05916,748,17,4,1,229.85
2020-03-19,SO09055,214,15,8,2,1337.47
2020-03-19,SO09207,451,13,8,1,58.71
2020-03-19,SO10916,394,14,1,1,68.87
2020-03-19,SO11621,358,5,3,1,2405.98
2020-03-19,SO13978,516,4,2,1,792.65
2020-03-20,SO00583,281,20,6,1,2406.77
2020-03-20,SO03052,543,5,9,3,2372.23
2020-03-20,SO04232,107,10,2,1,33.52
2020-03-20,SO04266,736,12,3,1,54.22
2020-03-20,SO06371,665,12,10,1,53.78
2020-03-20,SO07142,426,13,1,3,59.79
2020-03-20,SO08545,477,6,4,1,720.97
2020-03-20,SO09968,324,3,3,4,3535.37
2020-03-20,SO10942,764,2,3,4,2313.05
2020-03-20,SO11472,556,3,6,5,3529.22
2020-03-20,SO11768,909,10,4,1,32.3
2020-03-20,SO12957,521,8,8,1,34.64
2020-03-20,SO13330,764,1,4,1,2441.16
2020-03-20,SO13628,518,1,8,4,2386.08
2020-03-20,SO13907,926,14,6,5,70.61
2020-03-21,SO01329,1,20,4,3,2501.56
2020-03-21,SO01643,160,2,5,1,2282.35
2020-03-21,SO02008,753,18,8,4,203.46
2020-03-21,SO02540,702,11,1,4,62.7
2020-03-21,SO02606,735,1,4,2,2320.66
2020-03-21,SO05071,813,10,4,2,32.15
2020-03-21,SO05276,31,12,3,1,53.67
2020-03-21,SO05703,98,17,1,1,236.42
2020-03-21,SO05900,337,6,9,2,752.92
2020-03-21,SO06808,950,2,2,2,2372.41
2020-03-21,SO06878,471,2,3,3,2253.93
2020-03-21,SO08276,824,20,8,1,2371.22
2020-03-21,SO09086,999,13,7,2,60.22
2020-03-21,SO10200,823,14,7,1,71.55
2020-03-21,SO10488,89,18,7,2,196.76
2020-03-21,SO11586,14,20,2,1,2447.43
2020-03-21,SO13648,588,10,9,2,32.44
2020-03-21,SO14744,628,8,5,2,35.95
2020-03-21,SO14829,13,1,5,2,2399.19
2020-03-22,SO00811,410,12,9,2,53.8
2020-03-22,SO02755,527,8,6,4,35.08
2020-03-22,SO02909,767,15,4,1,1328.99
2020-03-22,SO02964,922,3,4,2,3679.6
2020-03-22,SO05630,428,19,8,2,1086.67
2020-03-22,SO07132,751,3,1,1,3534.11
